"id","mac_prefix","vendor_short_name","vendor_full_name"
41516,"8C:1F:64:9B:50/36","BerkeleyNucl","Berkeley Nucleonics Corp"
41517,"8C:1F:64:9B:60/36","GSElektromed","GS Elektromedizinsiche Geräte G. Stemple GmbH"
41518,"8C:1F:64:9B:70/36","StercomPower","Stercom Power Soltions GmbH"
41519,"8C:1F:64:9B:80/36","MakelElektri","Makel Elektrik Malzemeleri A.Ş."
41520,"8C:1F:64:9B:90/36","QuercusTechn","Quercus Technologies, S.L."
41521,"8C:1F:64:9B:A0/36","WintusSystem","Wintus System"
41522,"8C:1F:64:9B:D0/36","AtmSolutions","Atm Solutions"
41523,"8C:1F:64:9B:F0/36","ArgusEyeTECH","ArgusEye TECH. INC"
41524,"8C:1F:64:9C:00/36","HeaderRhyme","Header Rhyme"
41525,"8C:1F:64:9C:10/36","RealWear","RealWear"
41526,"8C:1F:64:9C:30/36","CamozziAutom","Camozzi Automation SpA"
41527,"8C:1F:64:9C:40/36","IndraHeeraNe","Indra Heera Network Private Limited"
41528,"8C:1F:64:9C:50/36","PactonTechno","Pacton Technologies Pty Ltd"
41529,"8C:1F:64:9C:60/36","GoldingAudio","Golding Audio Ltd"
41530,"8C:1F:64:9C:A0/36","EDCAcoustics","EDC Acoustics"
41531,"8C:1F:64:9C:B0/36","SizhongInfor","Shanghai Sizhong Information Technology Co., Ltd"
41532,"8C:1F:64:9C:D0/36","JiangYuInnov","JiangYu Innovative Medical Technology"
41533,"8C:1F:64:9C:E0/36","ExiFlowMeasu","Exi Flow Measurement Ltd"
41534,"8C:1F:64:9C:F0/36","ASAPElectron","ASAP Electronics GmbH"
41535,"8C:1F:64:9D:00/36","SalineLectro","Saline Lectronics, Inc."
41536,"8C:1F:64:9D:10/36","TelevicRail","Televic Rail GmbH"
41537,"8C:1F:64:9D:30/36","EAElektroAut","EA Elektro-Automatik GmbH"
41538,"8C:1F:64:9D:40/36","WolfspyreLab","Wolfspyre Labs"
41539,"8C:1F:64:9D:80/36","Integerpl","Integer.pl S.A."
41540,"8C:1F:64:9D:90/36","EPCPower","EPC Power Corporation"
41541,"8C:1F:64:9D:B0/36","HDRenewableE","HD Renewable Energy Co.,Ltd"
41542,"8C:1F:64:9D:F0/36","astTECSCommu","astTECS Communications Private Limited"
41543,"8C:1F:64:9E:00/36","Druck","Druck Ltd."
41544,"8C:1F:64:9E:20/36","Technologyfo","Technology for Energy Corp"
41545,"8C:1F:64:9E:40/36","RMDSinnovati","RMDS innovation inc."
41546,"8C:1F:64:9E:50/36","SchunkSonosy","Schunk Sonosystems GmbH"
41547,"8C:1F:64:9E:60/36","MBconnectlin","MB connect line GmbH Fernwartungssysteme"
41548,"8C:1F:64:9E:70/36","MicroPilot","MicroPilot Inc."
41549,"8C:1F:64:9E:80/36","GHMMesstechn","GHM Messtechnik GmbH"
41550,"8C:1F:64:9E:A0/36","MSolutions","MSolutions"
41551,"8C:1F:64:9E:C0/36","SpecializedC","Specialized Communications Corp."
41552,"8C:1F:64:9E:E0/36","MöbusEnginee","Möbus Engineering GmbH"
41553,"8C:1F:64:9F:00/36","ePlant","ePlant, Inc."
41554,"8C:1F:64:9F:10/36","Skymira","Skymira"
41555,"8C:1F:64:9F:20/36","MBconnectlin","MB connect line GmbH Fernwartungssysteme"
41556,"8C:1F:64:9F:40/36","Grossenbache","Grossenbacher Systeme AG"
41557,"8C:1F:64:9F:50/36","YUYAMAMFG","YUYAMA MFG Co.,Ltd"
41558,"8C:1F:64:9F:60/36","VisionSafety","Vision Systems Safety Tech"
41559,"8C:1F:64:9F:80/36","ExypnosCreat","Exypnos - Creative Solutions LTD"
41560,"8C:1F:64:9F:A0/36","METRONAUnion","METRONA-Union GmbH"
41561,"8C:1F:64:9F:B0/36","CiIsrael","Ci Systems Israel Ltd"
41562,"8C:1F:64:9F:D0/36","VishayNobel","Vishay Nobel AB"
41563,"8C:1F:64:9F:E0/36","MetrovalCont","Metroval Controle de Fluidos Ltda"
41564,"8C:1F:64:9F:F0/36","Satelles","Satelles Inc"
41565,"8C:1F:64:A0:00/36","BITECHNIK","BITECHNIK GmbH"
41566,"8C:1F:64:A0:10/36","GuanShowTech","Guan Show Technologe Co., Ltd."
41567,"8C:1F:64:A0:60/36","secutech","secutech Co.,Ltd."
41568,"8C:1F:64:A0:70/36","GJDManufactu","GJD Manufacturing"
41569,"8C:1F:64:A0:80/36","StatconElect","Statcon Electronics India Ltd."
41570,"8C:1F:64:A0:90/36","Raycon","Raycon"
41571,"8C:1F:64:A0:A0/36","WiseTechInte","Shanghai Wise-Tech Intelligent Technology Co.,Ltd."
41572,"8C:1F:64:A0:B0/36","ChannelMaste","Channel Master LLC"
41573,"8C:1F:64:A0:C0/36","Produkcijast","Produkcija studio C.P.G d.o.o."
41574,"8C:1F:64:A0:D0/36","LumiplanDuha","Lumiplan Duhamel"
41575,"8C:1F:64:A0:E0/36","ElacAmericas","Elac Americas Inc."
41576,"8C:1F:64:A0:F0/36","DorletSau","Dorlet Sau"
41577,"8C:1F:64:A1:00/36","ZJUHangzhouG","ZJU-Hangzhou Global Scientific and Technological Innovation Center"
41578,"8C:1F:64:A1:20/36","FUJIHENSOKUK","FUJIHENSOKUKI Co., Ltd."
41579,"8C:1F:64:A1:30/36","INVENTIASp","INVENTIA Sp. z o.o."
41580,"8C:1F:64:A1:40/36","Uplusit","Uplusit"
41581,"8C:1F:64:A1:50/36","SeeAllAI","See All AI Inc."
41582,"8C:1F:64:A1:70/36","Pneumax","Pneumax Spa"
41583,"8C:1F:64:A1:B0/36","Zilica","Zilica Limited"
41584,"8C:1F:64:A1:C0/36","manageon","manageon"
41585,"8C:1F:64:A1:D0/36","MYIRElectron","MYIR Electronics Limited"
41586,"8C:1F:64:A1:F0/36","HitachiEnerg","Hitachi Energy India Limited"
41587,"8C:1F:64:A2:00/36","Intenseye","Intenseye Inc."
41588,"8C:1F:64:A2:50/36","PotterElectr","Potter Electric Signal Company"
41589,"8C:1F:64:A2:60/36","Automatic","Automatic Pty Ltd"
41590,"8C:1F:64:A2:70/36","NapinoContin","Napino Continental Vehicle Elctronics Private Limited"
41591,"8C:1F:64:A2:80/36","Monnit","Monnit Corporation"
41592,"8C:1F:64:A2:90/36","RingtailSecu","Ringtail Security"
41593,"8C:1F:64:A2:B0/36","WENetVietnam","WENet Vietnam Joint Stock company"
41594,"8C:1F:64:A2:D0/36","ACSL","ACSL Ltd."
41595,"8C:1F:64:A2:E0/36","EAElektroAut","EA Elektro-Automatik GmbH"
41596,"8C:1F:64:A2:F0/36","AMCEuropeKft","AMC Europe Kft."
41597,"8C:1F:64:A3:00/36","TMP","TMP Srl"
41598,"8C:1F:64:A3:10/36","ZingCommunic","Zing Communications Inc"
41599,"8C:1F:64:A3:20/36","Nautel","Nautel LTD"
41600,"8C:1F:64:A3:30/36","RTVisionTech","RT Vision Technologies PVT LTD"
41601,"8C:1F:64:A3:40/36","PotterElectr","Potter Electric Signal Co. LLC"
41602,"8C:1F:64:A3:50/36","JoustSecurit","Joust Security Inc."
41603,"8C:1F:64:A3:60/36","DongguanGago","Dongguan Gago Electronics Co.,Ltd"
41604,"8C:1F:64:A3:80/36","NuGridPower","NuGrid Power"
41605,"8C:1F:64:A3:90/36","MG","MG s.r.l."
41606,"8C:1F:64:A3:B0/36","FujianSatlin","Fujian Satlink Electronics Co., Ltd"
41607,"8C:1F:64:A3:C0/36","TalleresdeEs","Talleres de Escoriaza SAU"
41608,"8C:1F:64:A3:E0/36","HiwinMikrosy","Hiwin Mikrosystem Corp."
41609,"8C:1F:64:A3:F0/36","ViewSonic","ViewSonic Corp"
41610,"8C:1F:64:A4:10/36","GuanShowTech","Guan Show Technologe Co., Ltd."
41611,"8C:1F:64:A4:20/36","RodgersInstr","Rodgers Instruments US LLC"
41612,"8C:1F:64:A4:40/36","Rapidev","Rapidev Pvt Ltd"
41613,"8C:1F:64:A4:50/36","UMeiDahIntLE","U -Mei-Dah Int'L Enterprise Co.,Ltd."
41614,"8C:1F:64:A4:70/36","SaarniCloud","Saarni Cloud Oy"
41615,"8C:1F:64:A4:80/36","WalleniusWat","Wallenius Water Innovation AB"
41616,"8C:1F:64:A4:90/36","Integerpl","Integer.pl S.A."
41617,"8C:1F:64:A4:A0/36","YUYAMAMFG","YUYAMA MFG Co.,Ltd"
41618,"8C:1F:64:A4:C0/36","FlextronicsI","Flextronics International Kft"
41619,"8C:1F:64:A4:E0/36","SyscomInstru","Syscom Instruments SA"
41620,"8C:1F:64:A4:F0/36","AsconTecnolo","Ascon Tecnologic S.r.l."
41621,"8C:1F:64:A5:10/36","Babtel","Babtel"
41622,"8C:1F:64:A5:60/36","FlextronicsI","Flextronics International Kft"
41623,"8C:1F:64:A5:70/36","EkspertStroy","EkspertStroyProekt"
41624,"8C:1F:64:A5:A0/36","UniPOSEOOD","UniPOS EOOD"
41625,"8C:1F:64:A5:C0/36","Prosys","Prosys"
41626,"8C:1F:64:A5:D0/36","zhushidaTech","Shenzhen zhushida Technology lnformation Co.,Ltd"
41627,"8C:1F:64:A5:E0/36","XTIA","XTIA Ltd."
41628,"8C:1F:64:A5:F0/36","WattsonAudio","Wattson Audio SA"
41629,"8C:1F:64:A6:00/36","ActiveOptica","Active Optical Systems, LLC"
41630,"8C:1F:64:A6:10/36","BreasMedical","Breas Medical AB"
41631,"8C:1F:64:A6:40/36","VigorElectri","Vigor Electric Corp."
41632,"8C:1F:64:A6:60/36","vtt","vtt systems Inc."
41633,"8C:1F:64:A6:70/36","Electrovymir","Electrovymir LLC"
41634,"8C:1F:64:A6:A0/36","SphereComSer","Sphere Com Services Pvt Ltd"
41635,"8C:1F:64:A6:C0/36","ArcticInstru","Arctic Instruments Oy"
41636,"8C:1F:64:A6:D0/36","CyberneX","CyberneX Co., Ltd"
41637,"8C:1F:64:A6:E0/36","beswave","shenzhen beswave co.,ltd"
41638,"8C:1F:64:A6:F0/36","CardinalScal","Cardinal Scales Manufacturing Co"
41639,"8C:1F:64:A7:00/36","VteknikElekt","V-teknik Elektronik AB"
41640,"8C:1F:64:A7:10/36","Martec","Martec S.p.A."
44656,"9A:D2:63","FirmTek","FirmTek, LLC"
41641,"8C:1F:64:A7:20/36","FirstDesignS","First Design System Inc."
41642,"8C:1F:64:A7:40/36","HiwinMikrosy","Hiwin Mikrosystem Corp."
41643,"8C:1F:64:A7:50/36","ProconElectr","Procon Electronics Pty Ltd"
41644,"8C:1F:64:A7:60/36","DEUTAWERKE","DEUTA-WERKE GmbH"
41645,"8C:1F:64:A7:70/36","RaxTechInter","Rax-Tech International"
41646,"8C:1F:64:A7:80/36","TAITGlobal","TAIT Global LLC"
41647,"8C:1F:64:A7:B0/36","CPATFlex","CPAT Flex Inc."
41648,"8C:1F:64:A7:C0/36","ProprietaryC","Proprietary Controls Systems Corporation"
41649,"8C:1F:64:A8:00/36","NEXTtec","NEXTtec srl"
41650,"8C:1F:64:A8:10/36","3Dperception","3D perception AS"
41651,"8C:1F:64:A8:30/36","EkspertStroy","EkspertStroyProekt"
41652,"8C:1F:64:A8:40/36","WenriseTechn","Beijing Wenrise Technology Co., Ltd."
41653,"8C:1F:64:A8:60/36","GlobalDesign","Global Design Tech(ZS) Co.,Ltd"
41654,"8C:1F:64:A8:70/36","MorgenTechno","Morgen Technology"
41655,"8C:1F:64:A8:90/36","MitsubishiEl","Mitsubishi Electric India Pvt. Ltd."
41656,"8C:1F:64:A8:C0/36","ElektronikAr","Elektronik Art"
41657,"8C:1F:64:A9:00/36","DSGioGlobalP","DSGio Global Pte Ltd"
41658,"8C:1F:64:A9:10/36","InfinitiveGr","Infinitive Group Limited"
41659,"8C:1F:64:A9:20/36","AgrologyPBC","Agrology, PBC"
41660,"8C:1F:64:A9:40/36","Futurewaveul","Future wave ultra tech Company"
41661,"8C:1F:64:A9:50/36","Sentek","Sentek Pty Ltd"
41662,"8C:1F:64:A9:70/36","Integerpl","Integer.pl S.A."
41663,"8C:1F:64:A9:80/36","JacobsTechno","Jacobs Technology, Inc."
41664,"8C:1F:64:A9:A0/36","Signasystems","Signasystems Elektronik San. ve Tic. Ltd. Sti."
41665,"8C:1F:64:A9:B0/36","OvideMaudetS","Ovide Maudet SL"
41666,"8C:1F:64:A9:C0/36","UpstartPower","Upstart Power"
41667,"8C:1F:64:A9:D0/36","AegexTechnol","Aegex Technologies LLC Magyarországi Fióktelepe"
41668,"8C:1F:64:A9:E0/36","OptimumInstr","Optimum Instruments Inc."
41669,"8C:1F:64:A9:F0/36","DadhwalAiPri","Dadhwal Ai Private Limited"
41670,"8C:1F:64:AA:00/36","FlextronicsI","Flextronics International Kft"
41671,"8C:1F:64:AA:10/36","TechFasssro","Tech Fass s.r.o."
41672,"8C:1F:64:AA:30/36","PeterHuberKa","Peter Huber Kaeltemaschinenbau SE"
41673,"8C:1F:64:AA:40/36","HEINENELEKTR","HEINEN ELEKTRONIK GmbH"
41674,"8C:1F:64:AA:60/36","DataConversi","Data Conversion Systems Ltd"
41675,"8C:1F:64:AA:70/36","AnlijiElectr","Shenzhen Anliji Electronics Co.,Ltd"
41676,"8C:1F:64:AA:80/36","axelife","axelife"
41677,"8C:1F:64:AA:A0/36","LederElektro","Leder Elektronik Design GmbH"
41678,"8C:1F:64:AA:B0/36","BlueSwordInt","BlueSword Intelligent Technology Co., Ltd."
41679,"8C:1F:64:AA:C0/36","Cdr","Cdr Srl"
41680,"8C:1F:64:AB:00/36","Etm","Etm Co Ltd"
41681,"8C:1F:64:AB:30/36","VelvuTechnol","Velvu Technologies Private Limited"
41682,"8C:1F:64:AB:40/36","ZhongchenMic","Beijing Zhongchen Microelectronics Co.,Ltd"
41683,"8C:1F:64:AB:50/36","JustmorphPte","Justmorph Pte. Ltd."
41684,"8C:1F:64:AB:60/36","EMIT","EMIT GmbH"
41685,"8C:1F:64:AB:70/36","MClavis","MClavis Co.,Ltd."
41686,"8C:1F:64:AB:80/36","Private","Private"
41687,"8C:1F:64:AB:A0/36","FLUGCOM","FLUGCOM GmbH"
41688,"8C:1F:64:AB:E0/36","TAIYODENON","TAIYO DENON Corporation"
41689,"8C:1F:64:AB:F0/36","StackiotTech","Stackiot Technologies Private Limited"
41690,"8C:1F:64:AC:00/36","AIQuatro","AIQuatro"
41691,"8C:1F:64:AC:10/36","KAImaging","KA Imaging Inc."
41692,"8C:1F:64:AC:30/36","WavesSystem","Waves System"
41693,"8C:1F:64:AC:40/36","comelec","comelec"
41694,"8C:1F:64:AC:50/36","ForeverEngin","Forever Engineering Systems Pvt. Ltd."
41695,"8C:1F:64:AC:60/36","StartsFacili","Starts Facility Service Co.,Ltd"
41696,"8C:1F:64:AC:80/36","Teledatics","Teledatics Incorporated"
41697,"8C:1F:64:AC:90/36","ShenYangLeSh","ShenYang LeShun Technology Co.,Ltd"
41698,"8C:1F:64:AC:B0/36","Villari","Villari B.V."
41699,"8C:1F:64:AC:D0/36","EscapeVeloci","Escape Velocity Technologies"
41700,"8C:1F:64:AC:E0/36","RayhaanNetwo","Rayhaan Networks"
41701,"8C:1F:64:AC:F0/36","Provenrun","Provenrun"
41702,"8C:1F:64:AD:00/36","Elektrotechn","Elektrotechnik & Elektronik Oltmann GmbH"
41703,"8C:1F:64:AD:10/36","HattelandTec","Hatteland Technology AS"
41704,"8C:1F:64:AD:20/36","YUYAMAMFG","YUYAMA MFG Co.,Ltd"
41705,"8C:1F:64:AD:30/36","WorkingSetSo","Working Set Software Solutions"
41706,"8C:1F:64:AD:40/36","FlextronicsI","Flextronics International Kft"
41707,"8C:1F:64:AD:60/36","Internationa","International Security Systems W.L.L."
41708,"8C:1F:64:AD:70/36","Monnit","Monnit Corporation"
41709,"8C:1F:64:AD:80/36","NovantaIMS","Novanta IMS"
41710,"8C:1F:64:AD:90/36","VisionSafety","Vision Systems Safety Tech"
41711,"8C:1F:64:AD:A0/36","AbilityIntel","Ability Intelligent Corp."
41712,"8C:1F:64:AD:B0/36","HebeiWeijiEl","Hebei Weiji Electric Co.,Ltd"
41713,"8C:1F:64:AD:C0/36","MotorProtect","Motor Protection Electronics"
41714,"8C:1F:64:AE:10/36","YUYAMAMFG","YUYAMA MFG Co.,Ltd"
41715,"8C:1F:64:AE:20/36","JiangsuYiRon","Jiangsu Yi Rong Mstar Technology Ltd."
41716,"8C:1F:64:AE:30/36","Private","Private"
41717,"8C:1F:64:AE:50/36","Ltec","Ltec Co.,Ltd"
41718,"8C:1F:64:AE:80/36","AdetecSas","Adetec Sas"
41719,"8C:1F:64:AE:90/36","Ennple","Ennple"
41720,"8C:1F:64:AE:A0/36","INHEMETER","INHEMETER Co.,Ltd"
41721,"8C:1F:64:AE:B0/36","Sedna","Sedna"
41722,"8C:1F:64:AE:C0/36","PixelDesignM","Pixel Design & Manufacturing Sdn. Bhd."
41723,"8C:1F:64:AE:D0/36","MBconnectlin","MB connect line GmbH Fernwartungssysteme"
41724,"8C:1F:64:AE:F0/36","ScenarioAuto","Scenario Automation"
41725,"8C:1F:64:AF:00/36","MinebeaMitsu","MinebeaMitsumi Inc."
41726,"8C:1F:64:AF:10/36","ESTel","E-S-Tel"
41727,"8C:1F:64:AF:30/36","HYsmart","HY smart"
41728,"8C:1F:64:AF:40/36","NokiaBellLab","Nokia Bell Labs"
41729,"8C:1F:64:AF:50/36","SanminaIsrae","Sanmina Israel Medical Systems Ltd"
41730,"8C:1F:64:AF:70/36","ard","ard sa"
41731,"8C:1F:64:AF:80/36","PowerElectro","Power Electronics Espana, S.L."
41732,"8C:1F:64:AF:90/36","Grossenbache","Grossenbacher Systeme AG"
45350,"A0:52:72","Apple","Apple, Inc."
41733,"8C:1F:64:AF:A0/36","DataElectron","Data Electronic Devices, Inc"
41734,"8C:1F:64:AF:D0/36","UniversalRob","Universal Robots A/S"
41735,"8C:1F:64:AF:E0/36","MotecUSA","Motec USA, Inc."
41736,"8C:1F:64:AF:F0/36","Qtechnology","Qtechnology A/S"
41737,"8C:1F:64:B0:00/36","GetsMSS","Gets MSS"
41738,"8C:1F:64:B0:10/36","BlueOceanUG","Blue Ocean UG"
41739,"8C:1F:64:B0:30/36","PisoftwareTe","Shenzhen Pisoftware Technology Co.,Ltd."
41740,"8C:1F:64:B0:80/36","CronusElectr","Cronus Electronics"
41741,"8C:1F:64:B0:C0/36","BarkodesBilg","Barkodes Bilgisayar Sistemleri Bilgi Iletisim ve Y"
41742,"8C:1F:64:B0:E0/36","WatthourEngi","Watthour Engineering Co., Inc."
41743,"8C:1F:64:B0:F0/36","HKCSecurity","HKC Security Ltd."
41744,"8C:1F:64:B1:00/36","MTUAeroEngin","MTU Aero Engines AG"
41745,"8C:1F:64:B1:30/36","Abode","Abode Systems Inc"
41746,"8C:1F:64:B1:40/36","MurataManufa","Murata Manufacturing CO., Ltd."
41747,"8C:1F:64:B1:50/36","Pneumax","Pneumax Spa"
41748,"8C:1F:64:B1:70/36","DATInformati","DAT Informatics Pvt Ltd"
41749,"8C:1F:64:B1:80/36","Grossenbache","Grossenbacher Systeme AG"
41750,"8C:1F:64:B1:90/36","DITRON","DITRON S.r.l."
41751,"8C:1F:64:B1:A0/36","PanoramicPow","Panoramic Power"
41752,"8C:1F:64:B1:B0/36","Novin","Nov'in"
41753,"8C:1F:64:B1:D0/36","TochoMarking","Tocho Marking Systems America, Inc"
41754,"8C:1F:64:B1:E0/36","Aidhom","Aidhom"
41755,"8C:1F:64:B1:F0/36","winckerinter","wincker international enterprise co., ltd"
41756,"8C:1F:64:B2:00/36","LechpolElect","Lechpol Electronics Spółka z o.o. Sp.k."
41757,"8C:1F:64:B2:20/36","BlighterSurv","Blighter Surveillance Systems Ltd"
41758,"8C:1F:64:B2:40/36","Abb","Abb"
41759,"8C:1F:64:B2:50/36","ThermoFisher","Thermo Fisher Scientific (Asheville) LLC"
41760,"8C:1F:64:B2:60/36","AVLDiTEST","AVL DiTEST GmbH"
41761,"8C:1F:64:B2:70/36","InHandPlus","InHandPlus Inc."
41762,"8C:1F:64:B2:80/36","SeasonElectr","Season Electronics Ltd"
41763,"8C:1F:64:B2:A0/36","LumiplanDuha","Lumiplan Duhamel"
41764,"8C:1F:64:B2:B0/36","RhombusEurop","Rhombus Europe"
41765,"8C:1F:64:B2:C0/36","SanminaIsrae","Sanmina Israel Medical Systems Ltd"
41766,"8C:1F:64:B2:D0/36","wondermedite","wonder meditec"
41767,"8C:1F:64:B2:F0/36","MtechnologyG","Mtechnology - Gamma Commerciale Srl"
41768,"8C:1F:64:B3:00/36","FujianONETHI","Fujian ONETHING Technology Co.,Ltd."
41769,"8C:1F:64:B3:10/36","Rsc","Rsc"
41770,"8C:1F:64:B3:20/36","PlugPower","Plug Power"
41771,"8C:1F:64:B3:30/36","SkylarkLaser","Skylark Lasers"
41772,"8C:1F:64:B3:50/36","RADAElectron","RADA Electronics Industries Ltd."
41773,"8C:1F:64:B3:60/36","Pneumax","Pneumax Spa"
41774,"8C:1F:64:B3:70/36","FlextronicsI","Flextronics International Kft"
41775,"8C:1F:64:B3:A0/36","dreamDNS","dream DNS"
41776,"8C:1F:64:B3:B0/36","Sicon","Sicon srl"
41777,"8C:1F:64:B3:C0/36","SafeproAIVid","Safepro AI Video Research Labs Pvt Ltd"
41778,"8C:1F:64:B3:D0/36","RealD","RealD, Inc."
41779,"8C:1F:64:B3:F0/36","FellTechnolo","Fell Technology AS"
41780,"8C:1F:64:B4:10/36","StateGridInt","State Grid Intelligence Technology Co.,Ltd."
41781,"8C:1F:64:B4:40/36","SamkyungMS","Samkyung MS"
41782,"8C:1F:64:B4:60/36","PhygitallSol","Phygitall Soluções Em Internet Das Coisas"
41783,"8C:1F:64:B4:70/36","LineagePower","Lineage Power Pvt Ltd.,"
41784,"8C:1F:64:B4:C0/36","PicocomTechn","Picocom Technology Ltd"
41785,"8C:1F:64:B4:F0/36","VaunixTechno","Vaunix Technology Corporation"
41786,"8C:1F:64:B5:00/36","Kinemetrics","Kinemetrics, Inc."
41787,"8C:1F:64:B5:10/36","VojenskyTech","Vojensky Technicky Ustav, s.p."
41788,"8C:1F:64:B5:30/36","Asi","Asi"
41789,"8C:1F:64:B5:40/36","Framatome","Framatome Inc."
41790,"8C:1F:64:B5:50/36","SancharTeles","Sanchar Telesystems limited"
41791,"8C:1F:64:B5:60/36","Arcvideo","Arcvideo"
41792,"8C:1F:64:B5:80/36","EltvorInstru","Eltvor Instruments"
41793,"8C:1F:64:B5:90/36","VisionSafety","Vision Systems Safety Tech"
41794,"8C:1F:64:B5:A0/36","YUYAMAMFG","YUYAMA MFG Co.,Ltd"
41795,"8C:1F:64:B5:B0/36","TrilightWuha","Tri-light Wuhan Electronics Technology Co.,Ltd"
41796,"8C:1F:64:B5:F0/36","CodeBlue","Code Blue Corporation"
41797,"8C:1F:64:B6:10/36","BreasMedical","Breas Medical AB"
41798,"8C:1F:64:B6:40/36","TelevicRail","Televic Rail GmbH"
41799,"8C:1F:64:B6:50/36","HomyHubSL","HomyHub SL"
41800,"8C:1F:64:B6:70/36","M2Mcraft","M2M craft Co., Ltd."
41801,"8C:1F:64:B6:80/36","AllElectroni","All-Systems Electronics Pty Ltd"
41802,"8C:1F:64:B6:90/36","QuanxingTech","Quanxing Tech Co.,LTD"
41803,"8C:1F:64:B6:A0/36","MobileyeVisi","Mobileye Vision Technologies LTD"
41804,"8C:1F:64:B6:B0/36","KELCElectron","KELC Electronics System Co., LTD."
41805,"8C:1F:64:B6:C0/36","LaserMechani","Laser Mechanisms, Inc."
41806,"8C:1F:64:B6:D0/36","AndyL","Andy-L Ltd"
41807,"8C:1F:64:B6:E0/36","LoopTechnolo","Loop Technologies"
41808,"8C:1F:64:B6:F0/36","ProsecureFzc","Prosecure Fzco"
41809,"8C:1F:64:B7:10/36","SichuanYouke","Sichuan Youke Communication Technology Co., Ltd"
41810,"8C:1F:64:B7:30/36","Commence","Comm-ence, Inc."
41811,"8C:1F:64:B7:70/36","CarestreamDe","Carestream Dental LLC"
41812,"8C:1F:64:B7:90/36","AddSecureSma","AddSecure Smart Grids"
41813,"8C:1F:64:B7:A0/36","MG","MG s.r.l."
41814,"8C:1F:64:B7:B0/36","GateviewTech","Gateview Technologies"
41815,"8C:1F:64:B7:C0/36","EvernetTaiwa","Evernet Co,.Ltd Taiwan"
41816,"8C:1F:64:B7:D0/36","Scheurich","Scheurich GmbH"
41817,"8C:1F:64:B7:E0/36","MavenPet","Maven Pet Inc"
41818,"8C:1F:64:B8:00/36","Private","Private"
41819,"8C:1F:64:B8:10/36","ProlifeEquip","Prolife Equipamentos Médicos Ltda."
41820,"8C:1F:64:B8:20/36","SeedCore","Seed Core Co., LTD."
41821,"8C:1F:64:B8:30/36","AustralisEle","ShenZhen Australis Electronic Technology Co.,Ltd."
41822,"8C:1F:64:B8:40/36","SPXFlowTechn","SPX Flow Technology"
41823,"8C:1F:64:B8:50/36","CandelaTechn","Candela Technologies Inc"
41824,"8C:1F:64:B8:60/36","ElektronikMo","Elektronik & Modellprodukter Gävle AB"
41825,"8C:1F:64:B8:80/36","INTRONIK","INTRONIK GmbH"
41826,"8C:1F:64:B8:B0/36","DogWatch","DogWatch Inc"
41827,"8C:1F:64:B8:C0/36","ChipsetCommu","Chipset Communication Co.,Ltd."
41828,"8C:1F:64:B8:D0/36","Tongyelnnova","Tongye lnnovation Science and Technology (Shenzhen) Co.,Ltd"
41829,"8C:1F:64:B8:E0/36","RevertTechno","Revert Technologies"
41830,"8C:1F:64:B9:10/36","ClealinkTech","Clealink Technology"
41831,"8C:1F:64:B9:20/36","Neurable","Neurable"
41832,"8C:1F:64:B9:30/36","ModernServer","Modern Server Solutions LLP"
41833,"8C:1F:64:B9:40/36","Private","Private"
41834,"8C:1F:64:B9:60/36","ObservableSp","Observable Space"
41835,"8C:1F:64:B9:70/36","GeminiElectr","Gemini Electronics B.V."
41836,"8C:1F:64:B9:80/36","Calamity","Calamity, Inc."
41837,"8C:1F:64:B9:90/36","iLifeX","iLifeX"
41838,"8C:1F:64:B9:A0/36","QuercusTechn","Quercus Technologies, S.L."
41839,"8C:1F:64:B9:B0/36","Kromek","Kromek Limited"
41840,"8C:1F:64:B9:E0/36","PowerElectro","Power Electronics Espana, S.L."
41841,"8C:1F:64:B9:F0/36","LithionBatte","Lithion Battery Inc"
41842,"8C:1F:64:BA:00/36","JmvLps","Jmv Lps Ltd"
41843,"8C:1F:64:BA:20/36","BESOsp","BESO sp. z o.o."
41844,"8C:1F:64:BA:30/36","DEUTAWERKE","DEUTA-WERKE GmbH"
41845,"8C:1F:64:BA:40/36","BuckeyeMount","Buckeye Mountain"
41846,"8C:1F:64:BA:50/36","CampusGenevo","Campus Genevois de Haute Horlogerie"
41847,"8C:1F:64:BA:60/36","FMCTechnolog","FMC Technologies Measurement Solutions Inc"
41848,"8C:1F:64:BA:70/36","iLensysTechn","iLensys Technologies PVT LTD"
41849,"8C:1F:64:BA:80/36","AvMapsrlu","AvMap srlu"
41850,"8C:1F:64:BA:90/36","FuzhengTrans","Beijing Fuzheng Transportation Technology Co., Ltd"
41851,"8C:1F:64:BA:A0/36","MineVision","Mine Vision Systems"
41852,"8C:1F:64:BA:B0/36","Ycn","Ycn"
41853,"8C:1F:64:BA:D0/36","JemacSweden","Jemac Sweden AB"
41854,"8C:1F:64:BA:E0/36","TielineResea","Tieline Research Pty Ltd"
41855,"8C:1F:64:BA:F0/36","ELKATorantri","ELKA - Torantriebe GmbH u. Co. Betriebs KG"
41856,"8C:1F:64:BB:00/36","SansiElectro","Shanghai Sansi Electronic Engineering Co., Ltd."
41857,"8C:1F:64:BB:10/36","TransitSolut","Transit Solutions, LLC."
41858,"8C:1F:64:BB:20/36","GrupoEpelsaS","Grupo Epelsa S.L."
